Customer_ID,Device_Age_Years,OS,Rooted,SIM_Age_Years,Phone_Vintage_Years,Device_Fingerprint
CUST_00000851,0.4,Android 13,False,5.1,0.9,bfac7c9a32932ab8abd2c962a9ff3a9f
CUST_00000852,3.2,Android 12,False,3.6,7.0,9152261ba1f7749bd8178494e4a56f86
CUST_00000853,2.6,Android 14,False,3.9,6.2,7da4a0d6a16c5edf966f887eeed91927
CUST_00000854,0.4,Android 13,False,8.2,4.7,67d70af55df102bc2218e74ef1dae35a
CUST_00000855,1.1,Android 13,False,4.8,6.7,5b3b9c1ae45ecdf49772d4c276bc108b
CUST_00000856,1.1,Android 13,False,1.4,3.1,8628e89c1d4a0d794943f9799bd77483
CUST_00000857,1.2,Android 14,False,0.7,5.3,fb8cc73e6df0da69bc722142dd2fbdb1
CUST_00000858,3.6,Android 13,False,3.5,6.2,f254b169fc90e0e77a93e4a6229914ac
CUST_00000859,0.6,Android 13,False,9.1,1.0,4e81ab585062bc8417f4df9bd04e70a1
CUST_00000860,0.3,Android 14,False,4.4,1.4,dc46751f5f49b5d83ae3fd92417df1e5
CUST_00000861,5.0,Android 14,False,5.9,6.6,514bd041f39fff527549a353806f69a7
CUST_00000862,2.3,Android 14,False,8.3,3.6,20e49a70f87ec462da314dddffb9a1a5
CUST_00000863,0.9,Android 14,False,8.8,6.6,bd1244401a4bd35b561eaac6f0f3f607
CUST_00000864,0.3,Android 14,False,4.1,5.2,b52f0e06c92b49c89ec114b6c89bf2b7
CUST_00000865,4.5,Android 13,False,4.9,6.6,22f2e35f48bf19b752b350324bcf41b0
CUST_00000866,0.6,iOS 17,False,1.0,0.6,7ef0f9e663f8d41ee514ef18a9cf3116
CUST_00000867,0.7,Android 14,False,6.5,1.4,1e857b77aea11f044422748b186e622d
CUST_00000868,4.0,Android 14,False,3.9,4.4,d16c99af9f3b333fd383d0b02cf5654f
CUST_00000869,0.7,Android 13,False,8.3,0.8,cd3ddf427f012037bf9bd086aef1b607
CUST_00000870,3.2,Android 13,False,8.3,5.7,5b52535d0c8387c7574070ba287d3ac9
CUST_00000871,1.9,Android 12,False,9.6,4.4,06ac0f10bdc076b45ff11b3f91135a4e
CUST_00000872,1.2,Android 13,False,5.8,1.9,058ef582d1e39d12f3ca2effdbbf79c6
CUST_00000873,3.4,Android 14,False,5.3,4.4,4c37db27e2f22179104ffa3149856430
CUST_00000874,0.5,Android 12,False,1.7,1.0,937c787f4c863169b76019612186ada5
CUST_00000875,0.2,Android 14,False,4.0,3.0,658874a939c02112c404e524fc32628d
CUST_00000876,2.5,Android 13,False,1.5,3.0,d78fe5bbc8f22541ee5e105ce3999b82
CUST_00000877,0.6,Android 14,False,5.7,1.0,30d9b826bca376bb4cd70da1b12484d7
CUST_00000878,0.4,Android 13,False,1.1,6.7,e64257b30165c37717e8912072a873a7
CUST_00000879,2.6,Android 14,False,0.6,4.0,75b8370f51561c4a56dbf6a2b389e818
CUST_00000880,0.3,Android 11,False,1.8,2.4,a20aa38f640314faf86c38fa28efd79d
CUST_00000881,1.0,Android 14,False,3.6,3.9,ceb7355767981b10fea9b7288b59818e
CUST_00000882,1.0,Android 12,False,3.9,6.7,65e171a918ddd20748fda1a11e0c94e6
CUST_00000883,0.4,Android 14,False,6.5,0.5,e51541f7933d71f1cd421984a1488803
CUST_00000884,0.2,Android 13,False,3.4,3.2,aef5534408b0009fde7f5a68b3e91d70
CUST_00000885,4.1,Android 14,False,7.3,6.7,46d85cf64c74d22fe5b2c81fb829b30a
CUST_00000886,0.3,Android 13,False,1.9,2.0,34743f0eed18de14eba99a65dc9ffd50
CUST_00000887,2.0,Android 12,False,9.2,4.1,3a8c921ab2230ba5cb8837ffef66ed7d
CUST_00000888,2.2,Android 14,False,9.9,2.8,0627fa0eac6350bd4f49afd55055e733
CUST_00000889,1.4,Android 11,False,4.1,5.9,c089eea19633987eeda095461d96f050
CUST_00000890,1.4,iOS 16,False,3.4,1.7,4367b183d40c4e1955595c5c939605a2
CUST_00000891,3.6,Android 13,False,8.1,4.3,6c5a53fad6d55b14ffd01d91d3931d9c
CUST_00000892,0.8,Android 14,False,4.2,5.0,4438bae7e8675d799faafc27dd02d79c
CUST_00000893,3.9,Android 13,False,1.4,3.9,2da7b4f57a3973f20443c33894e558c9
CUST_00000894,0.3,Android 13,False,9.5,1.4,b9ca3638f9590c2a0c15ad8f16dfbaa6
CUST_00000895,1.5,iOS 17,False,3.6,6.9,35e1a09b760a25167daa06b2997f4c0c
CUST_00000896,1.2,Android 13,False,6.0,3.2,480349a49d9f51bd8c6a53011b7d6add
CUST_00000897,2.0,Android 14,False,5.7,3.6,656a55628ecae45649a3e9eaba9c314e
CUST_00000898,0.3,Android 12,False,7.8,0.7,cf47cfdcb42ea483aaea7b955dff5df9
CUST_00000899,2.9,Android 14,False,8.0,5.0,7dc6f2344bd7fa762bb23a7b6d0e605d
CUST_00000900,0.6,Android 13,False,2.7,3.7,24684c61da8bf852d547606abb8e4b69
CUST_00000901,1.2,Android 13,False,0.2,3.8,6073ae9834df8793bb242bd65b89c66f
CUST_00000902,0.2,Android 14,False,5.9,5.3,ae413d20b553e6fbb0475cd7c93be44f
CUST_00000903,0.4,Android 14,False,6.3,3.6,16b544975ea9143d794163cae9502862
CUST_00000904,3.5,Android 13,True,2.0,3.9,c74ab2279b522d4bcb2f5d059d5a1cd7
CUST_00000905,3.8,Android 11,False,6.0,4.3,719551b184d205407758492189c61004
CUST_00000906,4.9,Android 13,False,5.8,5.4,811e9e81388ee007c58280b226edc568
CUST_00000907,0.5,Android 14,False,3.1,1.8,fed11681e5ce4bc256efcd7f9949f9e3
CUST_00000908,2.1,Android 13,False,0.9,3.3,f5464b4e6ae98403e303e69a73b36b9f
CUST_00000909,0.9,Android 14,False,2.9,3.9,fb9d96b7aab8e9aca3d23a7d6c20ff0d
CUST_00000910,0.4,Android 11,False,6.7,0.6,762f07b910f4f49497587e23b17bf8a9
CUST_00000911,0.2,iOS 17,False,8.9,0.6,75673f23be1a73fedae9d67f17337308
CUST_00000912,3.3,Android 13,False,9.3,4.8,f0c095f21bd939579177dda71e4ce7dd
CUST_00000913,2.1,Android 12,False,0.6,2.4,aa3f7fe25ceec7282223789179cb4e32
CUST_00000914,0.6,Android 10,False,1.5,2.2,0a2505a3fe013c22c2cd48b5218c46cb
CUST_00000915,1.2,Android 13,False,7.6,4.9,db73df7ae546898c784e1b4458e73be5
CUST_00000916,0.8,Android 14,False,9.8,3.2,8417f18f3512b6e691d73b951c8e78d1
CUST_00000917,2.0,iOS 17,False,7.7,2.5,28e438fe56d6148a27b6f4a74b26ea27
CUST_00000918,0.5,iOS 16,False,6.7,3.1,81e5373f0995fca7ce6cbd956cf3abc8
CUST_00000919,1.0,Android 13,False,3.2,1.8,1c32ff7057a86bf5b9747c189be6b746
CUST_00000920,1.3,Android 13,False,4.1,5.3,09ee8ebcd25f9ac90bcb7b2a87f4f809
CUST_00000921,5.1,Android 14,False,3.8,5.6,74ff5352b93208762eaf9f2aed21f760
CUST_00000922,1.2,Android 10,False,9.6,6.0,990b31146809622b3368afe628b07a54
CUST_00000923,0.5,Android 14,False,1.2,0.9,5a53e0b97422584867138edb79fc2d70
CUST_00000924,5.1,Android 14,False,3.1,5.8,a88a1ee9a9ec516f748770c7445f099b
CUST_00000925,0.9,Android 11,False,6.9,5.5,13c37e124cf0087eb31a572353bf3ff7
CUST_00000926,1.4,Android 12,False,6.5,2.7,1032deb5286248b1578ec2fdfddeee3e
CUST_00000927,2.0,Android 14,False,8.6,2.5,ac12dee72950bb2776968c298bb43371
CUST_00000928,1.8,iOS 17,False,7.5,2.6,2aa9147910c44d59c94f8fa0761315c0
CUST_00000929,2.2,iOS 17,False,1.4,2.5,26d4fd830b3686e64f26c94b3e8b25b5
CUST_00000930,1.3,Android 12,False,8.7,4.9,4e420c949b5fd8684dc32701190d001f
CUST_00000931,2.5,Android 14,False,8.5,5.2,e176f72fc3a207303981bbf145bdc817
CUST_00000932,3.3,Android 14,False,2.0,5.9,26813e91f34d76d75aa5bb28af0c2333
CUST_00000933,2.1,Android 13,False,8.3,4.4,a0e6fbc12c7c96ec2bd8954999547c6b
CUST_00000934,1.0,Android 12,False,6.7,1.2,b6cc229f92a2806b7845ad4314102a2d
CUST_00000935,4.5,Android 13,False,1.2,6.2,9fd2a357a1e016abbab43cf3b8b72b2a
CUST_00000936,0.8,Android 10,False,6.8,0.8,3a96c5cae804a6bc5b9998f1a5d2e14e
CUST_00000937,2.0,Android 14,False,3.1,2.1,e859415060593826f0b5709120c03762
CUST_00000938,0.1,Android 13,False,5.5,1.4,4fb1416f3db7b2eb4b800c10bc77f5c0
CUST_00000939,1.0,Android 13,False,5.3,2.8,fca6c0499aa4a1320840c547e10ce595
CUST_00000940,2.0,Android 11,False,1.5,3.8,42f4123f67dae17b5e098925119ee3c5
CUST_00000941,0.7,Android 14,False,6.0,1.0,7bd0e9a16b0759d02418a81c941e00c9
CUST_00000942,1.2,Android 13,False,8.2,5.6,e65c85ae89d0529befdba30c2a7760ac
CUST_00000943,1.0,Android 13,False,7.5,3.5,f06c766bac0fd14def133ab0f7d26134
CUST_00000944,4.4,Android 14,False,4.4,4.4,a2c047fff5cd40157a4f3c7ae353e9c4
CUST_00000945,0.3,Android 14,False,4.2,0.9,74ea9f771242fab9196bc4e8a0199828
CUST_00000946,5.4,Android 14,False,7.4,6.4,91a8dc919d12914a268318cb6df533a3
CUST_00000947,0.7,Android 14,False,9.3,0.9,21746fcb9268a76eb0fa14e07ece592d
CUST_00000948,1.4,Android 14,False,3.8,3.8,3b40edeabaacd7f931c54c3c90cd0dd6
CUST_00000949,0.1,Android 12,False,9.9,1.2,ab1dca6d29dde686655225697ac0c87f
CUST_00000950,0.2,Android 14,False,4.0,1.7,157c9e72902c5fc78c7276829263bea4
CUST_00000951,2.3,Android 14,False,5.1,3.4,6e62acb5fffe8b85161186d5f029182b
CUST_00000952,0.5,Android 11,False,4.7,0.6,9304bedb9d3f6fc5dadce3de705bd8f0
CUST_00000953,5.2,Android 13,False,2.6,6.9,5dec8e86be806bfed171ee7f5e730cfc
CUST_00000954,0.7,iOS 15,False,7.1,6.1,c9c50d10ba19c36c14577be2f846ef25
CUST_00000955,0.8,Android 14,False,8.2,3.1,35383d87ecf6f448c36b821fb3e78a63
CUST_00000956,0.2,Android 11,False,2.5,0.5,9af25b9a414fbaee48ef51d6043ff8bc
CUST_00000957,1.0,Android 14,False,3.0,1.7,9ea9db91184a5a16c17ac3d7e6f0a6d3
CUST_00000958,5.6,Android 13,False,5.0,6.2,d93ed7e4b7aaf43d78390fffb43ae380
CUST_00000959,0.5,Android 14,False,3.0,6.7,bff541bff27e381ed84c481027d46bc1
CUST_00000960,1.3,Android 14,False,1.3,1.6,37718d627a9feef4870d3cde6c745de3
CUST_00000961,0.9,Android 14,False,2.0,1.0,87ed3d0c29933c5554a5b1beac5e16e3
CUST_00000962,1.0,Android 13,False,2.5,1.0,59456c33d95f9b80e00fa6614d30e937
CUST_00000963,0.2,Android 14,False,5.2,6.1,3fc37719177f15f15f47bb1f5a0bb027
CUST_00000964,5.3,iOS 17,False,8.9,6.4,ae4f32009d17704138c246a61f70fe78
CUST_00000965,1.0,Android 14,False,4.0,2.4,051a63864876fab4e5cf5b63da585ffc
CUST_00000966,0.9,Android 14,False,3.2,5.0,0251c5c325bc16b16bf68a3a90c829e2
CUST_00000967,3.5,Android 12,False,1.6,5.3,94c1eb7fb48a18796da5de2e93f093fb
CUST_00000968,1.3,Android 14,False,0.5,3.0,61ff9ac33ee7b17b48ab260c6aaf12ca
CUST_00000969,2.4,iOS 17,False,0.5,6.7,9a1a446056ff97d54690eba796461859
CUST_00000970,1.0,Android 13,False,7.7,6.7,4fac5dcb982d7d1823907be4560c4415
CUST_00000971,2.3,iOS 16,False,3.5,3.0,b0b50ed0ee5575eb7505d31e91f6b7d0
CUST_00000972,1.3,Android 14,False,9.2,1.4,2f2196e859d7be0c8d43c06941e86057
CUST_00000973,0.5,Android 13,False,3.4,5.8,f803043f5f9ae484b1d0011614048998
CUST_00000974,0.5,Android 13,False,6.0,2.8,522490fc72bda7a9f898822a5b4d4be3
CUST_00000975,0.4,Android 13,False,2.5,1.4,c45f815f9a7f1195c4bee15e37d05091
CUST_00000976,3.1,Android 13,False,3.7,4.4,7282d7b69e84d5662c82358730cc88d1
CUST_00000977,2.8,Android 14,False,1.9,3.5,3bfbc4036373c9df6ccbb48148ac8cc2
CUST_00000978,1.9,Android 10,False,0.4,2.7,c7a5e16bbfaa0f55a673ac427af00475
CUST_00000979,0.6,Android 14,False,2.5,0.9,d40e320e24664ca9cd4a9b56f6558d70
CUST_00000980,0.5,Android 14,False,1.0,1.5,1c8b4142bfcedc3ca66451aa57d90fe0
CUST_00000981,0.5,Android 14,False,3.1,3.6,78e71c33afd305bf36d1999970e410e3
CUST_00000982,1.5,Android 14,False,7.4,6.8,311ec4231011188de841697378cf9a10
CUST_00000983,2.2,Android 10,False,2.0,4.1,e3e3102252c4381b9b3a039c5b989695
CUST_00000984,1.0,iOS 17,False,7.6,2.6,d51f0e1ded72aeed11908a8527c4f898
CUST_00000985,3.2,iOS 17,False,8.8,5.3,eea63f8b7b1483e45e147ddf0c6f487e
CUST_00000986,0.9,Android 14,False,7.5,3.5,25b9a75e5bdfda38459eb0e9bb11a385
CUST_00000987,2.6,Android 13,False,4.5,2.7,f48aa714959103802f9187e33a795366
CUST_00000988,3.7,Android 13,False,7.6,6.4,8cfc3d883b2fe001681a5622d69dc908
CUST_00000989,2.8,Android 14,False,3.7,3.3,1c3bcccb4fc1c011bb2b8339d9ec965a
CUST_00000990,3.4,iOS 17,False,8.1,4.6,7985f3430ef38665bb7f494f5d30c20f
CUST_00000991,0.4,Android 13,False,6.8,0.8,794a0488d74ae76e82f3515d5cd3e586
CUST_00000992,1.8,Android 12,False,1.9,2.8,9ce493fb3bc3a71d3a327126ce047ec2
CUST_00000993,0.6,Android 13,False,7.5,1.8,18d270f94cff60b7bd103ae152ec873f
CUST_00000994,4.9,Android 14,False,9.6,6.8,7209c68540f94248be9587b75d12b00d
CUST_00000995,3.4,Android 13,False,7.1,6.3,67040a90ec611ab44936d1c9a84ccd75
CUST_00000996,0.3,Android 13,True,0.1,1.3,313c63147b48fa53b6e85143476d21f8
CUST_00000997,1.4,iOS 16,False,8.4,2.1,822de7ddc25945cfd852331cba9c8196
CUST_00000998,3.2,Android 14,False,7.3,5.2,e5a0be8a934290d41ba10027eed72912
CUST_00000999,1.5,iOS 16,False,6.5,4.2,37557c376ee2c8c350450c3b9fdef482
CUST_00001000,0.5,Android 10,False,8.2,1.3,fd75050b8063e268bcbc21b47c0a1d7e
